response,token,correct,contrast,vib_style,placement,pID
gat,cat,0,vs,lowfi,hands,26
patter,peter,0,Vhl,lowfi,hands,26
teeth,teeth,1,vf,ctrl,hands,26
bard,bard,1,vs,lowfi,hands,26
poop,poop,1,vs,amp,hands,26
hearse,hers,0,vf,ctrl,hands,26
chain,Jane,0,vf,amp,hands,26
bum,bum,1,Vhl,amp,hands,26
bias,bias,1,vf,ctrl,hands,26
town,town,1,vs,ctrl,hands,26
chick,chick,1,Vhl,lowfi,hands,5
weak,weak,1,Vhl,lowfi,hands,5
bare,pair,0,vs,lowfi,hands,5
vent,vent,1,vs,amp,hands,5
streak,streak,1,Vhl,ctrl,hands,5
deb,dep,0,vs,ctrl,hands,5
dame,dame,1,vs,ctrl,hands,5
cob,cob,1,vs,amp,hands,5
fan,fan,1,vf,amp,hands,5
beach,peach,0,vs,lowfi,hands,5
fender,vendor,0,vf,amp,hands,5
atom,Adam,0,vs,lowfi,hands,5
pack,pack,1,vs,lowfi,hands,5
vault,vault,1,vf,amp,hands,5
beef,buff,0,Vhl,ctrl,hands,5
sip,sip,1,vf,amp,hands,5
neat,gnat,0,Vhl,amp,hands,5
Jane,Jane,1,vf,lowfi,hands,5
pence,pence,1,vf,ctrl,hands,5
class,glass,0,vs,lowfi,hands,5
fret,fred,0,vs,amp,hands,5
lug,lug,1,Vhl,lowfi,hands,5
gait,kate,0,vs,ctrl,hands,5
cod,cot,0,vs,lowfi,hands,5
clique,clique,1,Vhl,lowfi,hands,5
loose,lose,0,vf,lowfi,hands,5
teens,teens,1,Vhl,amp,hands,5
zach,zach,1,vf,ctrl,hands,5
wafer,wafer,1,vf,ctrl,hands,5
pile,pile,1,vs,lowfi,hands,5
fetid,vetted,0,vf,lowfi,hands,5
pill,pill,1,Vhl,lowfi,hands,5
vocal,vocal,1,vf,lowfi,hands,5
cuss,cuz,0,vf,lowfi,hands,5
begun,begin,0,Vhl,lowfi,hands,5
meat,meat,1,Vhl,lowfi,hands,5
sap,sap,1,vf,ctrl,hands,5
waggle,wiggle,0,Vhl,ctrl,hands,5
lace,laze,0,vf,amp,hands,5
wink,wank,0,Vhl,amp,hands,5
gave,gave,1,vs,ctrl,hands,5
vile,file,0,vf,ctrl,hands,5
booed,boot,0,vs,amp,hands,5
dime,time,0,vs,lowfi,hands,5
sax,six,0,Vhl,amp,hands,5
deem,damn,0,Vhl,lowfi,hands,5
shook,shark,0,Vhl,lowfi,hands,5
lock,log,0,vs,amp,hands,5
teeth,teeth,1,vf,lowfi,hands,5
miss,miss,1,Vhl,ctrl,hands,5
moos,moose,0,vf,lowfi,hands,5
Dan,tan,0,vs,ctrl,hands,5
thigh,thigh,1,vf,amp,hands,5
proof,proove,0,vf,amp,hands,5
dim,dim,1,Vhl,amp,hands,5
hull,hull,1,Vhl,ctrl,hands,5
fart,fart,1,Vhl,lowfi,hands,5
cherry,jerry,0,vf,ctrl,hands,5
bad,bad,1,vs,amp,hands,5
rick,rig,0,vs,ctrl,hands,5
viz,viz,1,vf,ctrl,hands,5
batch,badge,0,vf,lowfi,hands,5
vary,fairy,0,vf,amp,hands,5
nab,nap,0,vs,ctrl,hands,5
peace,peace,1,Vhl,amp,hands,5
zips,zaps,0,Vhl,ctrl,hands,5
bark,bark,1,Vhl,lowfi,hands,5
pang,bang,0,vs,ctrl,hands,5
divine,define,0,vf,ctrl,hands,5
tomb,tomb,1,vs,amp,hands,5
bant,pant,0,vs,amp,hands,5
beam,beam,1,Vhl,lowfi,hands,5
pay,bay,0,vs,lowfi,hands,5
bawd,bawd,1,vs,ctrl,hands,5
fail,fail,1,vf,lowfi,hands,5
teach,teach,1,Vhl,ctrl,hands,5
smog,smock,0,vs,lowfi,hands,5
lip,lip,1,vs,amp,hands,5
jack,jack,1,vf,amp,hands,5
wive,wive,1,vf,amp,hands,5
fit,fat,0,Vhl,lowfi,hands,5
dream,dream,1,Vhl,lowfi,hands,5
khaki,cookie,0,Vhl,amp,hands,5
rang,ring,0,Vhl,ctrl,hands,5
gill,kill,0,vs,lowfi,hands,5
bead,bad,0,Vhl,ctrl,hands,5
chap,chip,0,Vhl,ctrl,hands,5
Bart,Bart,1,vs,ctrl,hands,5
hood,hood,1,Vhl,ctrl,hands,5
gay,gay,1,vs,ctrl,hands,5
as,as,1,vf,amp,neck,5
fuzz,fuss,0,vf,lowfi,neck,5
pee,bee,0,vs,amp,neck,5
bed,bed,1,vs,ctrl,neck,5
Devon,deafen,0,vf,amp,neck,5
fast,fast,1,vf,ctrl,neck,5
sink,zinc,0,vf,amp,neck,5
tale,dale,0,vs,amp,neck,5
down,down,1,vs,lowfi,neck,5
peter,peter,1,Vhl,amp,neck,5
price,prize,0,vf,amp,neck,5
swim,swam,0,Vhl,amp,neck,5
bead,peed,0,vs,amp,neck,5
loss,loose,0,Vhl,amp,neck,5
dry,try,0,vs,amp,neck,5
refuse,reviews,0,vf,lowfi,neck,5
rival,rifle,0,vf,amp,neck,5
patty,patty,1,vs,ctrl,neck,5
jest,jest,1,vf,lowfi,neck,5
at,add,0,vs,ctrl,neck,5
bat,pat,0,vs,lowfi,neck,5
buzz,buzz,1,vf,ctrl,neck,5
bin,bin,1,vs,lowfi,neck,5
limb,limb,1,Vhl,lowfi,neck,5
bleed,bleed,1,Vhl,amp,neck,5
safe,safe,1,vf,lowfi,neck,5
shelf,shelf,1,vf,amp,neck,5
nark,nook,0,Vhl,ctrl,neck,5
tab,dab,0,vs,ctrl,neck,5
teat,teat,1,Vhl,lowfi,neck,5
shard,should,0,Vhl,amp,neck,5
sack,sack,1,Vhl,ctrl,neck,5
bane,pain,0,vs,lowfi,neck,5
cat,cat,1,vs,lowfi,neck,5
prod,prude,0,Vhl,lowfi,neck,5
believe,believe,1,vf,ctrl,neck,5
drill,trill,0,vs,amp,neck,5
trays,trace,0,vf,ctrl,neck,5
raze,raze,1,vf,ctrl,neck,5
clot,clot,1,vs,lowfi,neck,5
dole,dole,1,vs,ctrl,neck,5
baste,paste,0,vs,amp,neck,5
niece,knees,0,vf,lowfi,neck,5
ice,ice,1,vf,ctrl,neck,5
dad,dad,1,Vhl,amp,neck,5
fat,fat,1,vf,lowfi,neck,5
fens,fens,1,vf,amp,neck,5
done,done,1,vs,ctrl,neck,5
prof,proof,0,Vhl,ctrl,neck,5
tick,tack,0,Vhl,amp,neck,5
meet,mutt,0,Vhl,lowfi,neck,5
league,leek,0,vs,ctrl,neck,5
woos,woos,1,Vhl,amp,neck,5
par,bar,0,vs,ctrl,neck,5
fox,vox,0,vf,amp,neck,5
chin,gin,0,vf,ctrl,neck,5
bleed,bleed,1,vs,lowfi,neck,5
pi,by,0,vs,amp,neck,5
toot,toot,1,Vhl,amp,neck,5
bin,bin,1,Vhl,lowfi,neck,5
lobe,lope,0,vs,amp,neck,5
patch,patch,1,Vhl,amp,neck,5
bias,bias,1,vf,lowfi,neck,5
knap,nip,0,Vhl,ctrl,neck,5
Kremlin,Kremlin,1,vs,lowfi,neck,5
jeer,jeer,1,vf,ctrl,neck,5
cheek,chuck,0,Vhl,ctrl,neck,5
besiege,besiege,1,vf,amp,neck,5
fleas,fleas,1,vf,amp,neck,5
trim,trim,1,Vhl,ctrl,neck,5
phase,phase,1,vf,ctrl,neck,5
pan,pan,1,vs,lowfi,neck,5
lucky,leaky,0,Vhl,ctrl,neck,5
lop,loop,0,Vhl,amp,neck,5
live,live,1,vf,lowfi,neck,5
mans,mans,1,vf,amp,neck,5
stop,stop,1,Vhl,amp,neck,5
soup,soup,1,Vhl,lowfi,neck,5
hearse,hers,0,vf,amp,neck,5
grave,grave,1,vf,lowfi,neck,5
tense,tens,0,vf,ctrl,neck,5
plank,blank,0,vs,lowfi,neck,5
slick,slack,0,Vhl,ctrl,neck,5
ease,ease,1,Vhl,ctrl,neck,5
boop,poop,0,vs,ctrl,neck,5
calf,calve,0,vf,ctrl,neck,5
zoo,zoo,1,vf,lowfi,neck,5
mean,mean,1,Vhl,amp,neck,5
tug,tug,1,vs,amp,neck,5
cat,cad,0,vs,ctrl,neck,5
cheer,cheer,1,vf,lowfi,hands,9
vent,vend,0,vs,lowfi,hands,9
bile,pile,0,vs,lowfi,hands,9
cheek,chuck,0,Vhl,ctrl,hands,9
lug,league,0,Vhl,amp,hands,9
sap,sap,1,vf,ctrl,hands,9
cuss,cuz,0,vf,amp,hands,9
bad,bad,1,Vhl,amp,hands,9
cherry,jerry,0,vf,ctrl,hands,9
fast,fast,1,vf,lowfi,hands,9
meat,meat,1,Vhl,lowfi,hands,9
hull,hull,1,Vhl,lowfi,hands,9
cookie,cookie,1,Vhl,ctrl,hands,9
Jane,Jane,1,vf,lowfi,hands,9
focal,vocal,0,vf,lowfi,hands,9
loop,loop,1,Vhl,ctrl,hands,9
nook,nook,1,Vhl,lowfi,hands,9
touch,touch,1,Vhl,ctrl,hands,9
at,at,1,vs,lowfi,hands,9
pang,bang,0,vs,ctrl,hands,9
bun,bun,1,Vhl,lowfi,hands,9
prof,proof,0,Vhl,amp,hands,9
nip,nip,1,Vhl,amp,hands,9
lobe,lope,0,vs,ctrl,hands,9
laze,laze,1,vf,ctrl,hands,9
blank,blank,1,vs,ctrl,hands,9
reviews,refuse,0,vf,amp,hands,9
fit,fit,1,Vhl,amp,hands,9
fence,fence,1,vf,ctrl,hands,9
toot,toot,1,Vhl,ctrl,hands,9
bleed,blood,0,Vhl,ctrl,hands,9
bias,bias,1,vf,lowfi,hands,9
seek,sack,0,Vhl,amp,hands,9
loss,loose,0,Vhl,ctrl,hands,9
ring,ring,1,Vhl,lowfi,hands,9
bought,bawd,0,vs,amp,hands,9
chip,chip,1,Vhl,lowfi,hands,9
zips,zaps,0,Vhl,ctrl,hands,9
drum,dream,0,Vhl,amp,hands,9
sue,sue,1,vf,lowfi,hands,9
pi,pi,1,vs,ctrl,hands,9
peach,patch,0,Vhl,amp,hands,9
glass,class,0,vs,amp,hands,9
kate,kate,1,vs,lowfi,hands,9
eyes,eyes,1,vf,ctrl,hands,9
log,lock,0,vs,ctrl,hands,9
gat,gat,1,vs,amp,hands,9
tale,tale,1,vs,lowfi,hands,9
manse,mans,0,vf,ctrl,hands,9
buzz,buzz,1,vf,lowfi,hands,9
bar,par,0,vs,lowfi,hands,9
mean,mean,1,Vhl,amp,hands,9
should,should,1,Vhl,amp,hands,9
paste,paste,1,vs,amp,hands,9
as,as,1,Vhl,ctrl,hands,9
bin,bin,1,vs,amp,hands,9
wafer,wafer,1,vf,lowfi,hands,9
cave,cave,1,vs,amp,hands,9
dab,tab,0,vs,ctrl,hands,9
pan,pan,1,vs,amp,hands,9
vat,vat,1,vf,amp,hands,9
zinc,zinc,1,vf,amp,hands,9
neat,gnat,0,Vhl,amp,hands,9
ass,as,0,vf,ctrl,hands,9
deafen,Devon,0,vf,amp,hands,9
define,divine,0,vf,ctrl,hands,9
sip,sip,1,vf,amp,hands,9
clot,clot,1,vs,amp,hands,9
ton,done,0,vs,amp,hands,9
fuzz,fuzz,1,vf,ctrl,hands,9
shook,shark,0,Vhl,ctrl,hands,9
beseech,besiege,0,vf,amp,hands,9
fret,fret,1,vs,lowfi,hands,9
vary,vary,1,vf,amp,hands,9
wink,wank,0,Vhl,ctrl,hands,9
trill,trill,1,vs,ctrl,hands,9
bet,bed,0,vs,amp,hands,9
limb,lam,0,Vhl,ctrl,hands,9
thigh,thy,0,vf,lowfi,hands,9
jest,jest,1,vf,ctrl,hands,9
leaky,leaky,1,Vhl,amp,hands,9
Kay,Kay,1,vs,amp,hands,9
bat,bad,0,vs,ctrl,hands,9
begun,begun,1,Vhl,ctrl,hands,9
teeth,teeth,1,vf,lowfi,hands,9
jack,jack,1,vf,lowfi,hands,9
fetid,vetted,0,vf,ctrl,hands,9
shelf,shelve,0,vf,ctrl,hands,9
struck,struck,1,Vhl,lowfi,hands,9
fan,fan,1,vf,lowfi,hands,9
book,book,1,Vhl,amp,neck,9
cob,cop,0,vs,amp,neck,9
bat,bat,1,vs,ctrl,neck,9
town,down,0,vs,amp,neck,9
trays,trays,1,vf,amp,neck,9
pay,bay,0,vs,lowfi,neck,9
lose,lose,1,vf,amp,neck,9
clique,clique,1,Vhl,ctrl,neck,9
patter,peter,0,Vhl,amp,neck,9
stoop,stop,0,Vhl,amp,neck,9
face,face,1,vf,amp,neck,9
dad,dad,1,Vhl,lowfi,neck,9
rifle,rifle,1,vf,amp,neck,9
prude,prod,0,Vhl,ctrl,neck,9
chin,gin,0,vf,ctrl,neck,9
kill,gill,0,vs,amp,neck,9
try,try,1,vs,amp,neck,9
poop,boop,0,vs,amp,neck,9
swim,swim,1,Vhl,ctrl,neck,9
peach,peach,1,vs,amp,neck,9
dime,dime,1,vs,ctrl,neck,9
zach,zach,1,vf,lowfi,neck,9
rig,rick,0,vs,lowfi,neck,9
teens,tons,0,Vhl,ctrl,neck,9
slack,slack,1,Vhl,ctrl,neck,9
proove,proof,0,vf,lowfi,neck,9
patty,patty,1,vs,amp,neck,9
hearse,hearse,1,vf,ctrl,neck,9
wack,weak,0,Vhl,lowfi,neck,9
trim,tram,0,Vhl,ctrl,neck,9
belief,believe,0,vf,amp,neck,9
vile,vile,1,vf,amp,neck,9
doom,doom,1,vs,ctrl,neck,9
tick,tick,1,Vhl,amp,neck,9
wive,wive,1,vf,lowfi,neck,9
beef,beef,1,Vhl,ctrl,neck,9
bead,bead,1,vs,lowfi,neck,9
atom,Adam,0,vs,ctrl,neck,9
pant,pant,1,vs,ctrl,neck,9
boot,booed,0,vs,amp,neck,9
dep,dep,1,vs,amp,neck,9
fleas,fleas,1,vf,amp,neck,9
viz,viz,1,vf,amp,neck,9
cod,cod,1,vs,ctrl,neck,9
fart,fart,1,Vhl,lowfi,neck,9
chuck,chuck,1,Vhl,amp,neck,9
smock,smock,1,vs,ctrl,neck,9
gremlin,gremlin,1,vs,amp,neck,9
tense,tense,1,vf,lowfi,neck,9
batch,badge,0,vf,ctrl,neck,9
fail,fail,1,vf,lowfi,neck,9
nap,nap,1,vs,ctrl,neck,9
niece,niece,1,vf,ctrl,neck,9
toll,dole,0,vs,lowfi,neck,9
safe,safe,1,vf,lowfi,neck,9
cat,cad,0,vs,lowfi,neck,9
peace,peace,1,Vhl,lowfi,neck,9
Dan,Dan,1,vs,lowfi,neck,9
bleed,bleed,1,vs,lowfi,neck,9
teat,tat,0,Vhl,lowfi,neck,9
bee,bee,1,vs,ctrl,neck,9
Bart,Bart,1,vs,lowfi,neck,9
six,six,1,Vhl,lowfi,neck,9
meet,meet,1,Vhl,ctrl,neck,9
tame,dame,0,vs,ctrl,neck,9
hard,hood,0,Vhl,lowfi,neck,9
calf,calf,1,vf,lowfi,neck,9
race,race,1,vf,lowfi,neck,9
fender,fender,1,vf,lowfi,neck,9
lip,lib,0,vs,lowfi,neck,9
bare,pair,0,vs,lowfi,neck,9
tuck,tuck,1,vs,lowfi,neck,9
pain,pain,1,vs,lowfi,neck,9
pack,pack,1,vs,amp,neck,9
miss,miss,1,Vhl,amp,neck,9
fault,fault,1,vf,amp,neck,9
damn,damn,1,Vhl,amp,neck,9
wiggle,wiggle,1,Vhl,ctrl,neck,9
sop,sop,1,Vhl,lowfi,neck,9
grave,graph,0,vf,ctrl,neck,9
deem,deem,1,Vhl,lowfi,neck,9
leek,leek,1,vs,lowfi,neck,9
life,life,1,vf,ctrl,neck,9
moos,moos,1,vf,lowfi,neck,9
beam,beam,1,Vhl,ctrl,neck,9
prize,prize,1,vf,amp,neck,9
woos,woos,1,Vhl,amp,neck,9
fox,vox,0,vf,ctrl,neck,9
pence,pence,1,vf,lowfi,neck,9
pal,pal,1,Vhl,lowfi,neck,9
batch,batch,1,vf,lowfi,hands,21
fred,fret,0,vs,amp,hands,21
ton,ton,1,vs,ctrl,hands,21
back,back,1,vs,ctrl,hands,21
pan,pan,1,vs,lowfi,hands,21
pang,pang,1,vs,ctrl,hands,21
streak,streak,1,Vhl,lowfi,hands,21
sack,sack,1,Vhl,lowfi,hands,21
life,life,1,vf,lowfi,hands,21
sop,sop,1,Vhl,ctrl,hands,21
bee,bee,1,vs,ctrl,hands,21
moose,moose,1,vf,ctrl,hands,21
proof,proof,1,vf,amp,hands,21
fast,fast,1,vf,lowfi,hands,21
shard,shard,1,Vhl,amp,hands,21
woos,woos,1,Vhl,lowfi,hands,21
zap,zap,1,vf,amp,hands,21
kate,gait,0,vs,amp,hands,21
trill,drill,0,vs,amp,hands,21
meat,mat,0,Vhl,amp,hands,21
weak,weak,1,Vhl,lowfi,hands,21
chap,chip,0,Vhl,ctrl,hands,21
neat,neat,1,Vhl,lowfi,hands,21
Bart,bard,0,vs,amp,hands,21
rang,rang,1,Vhl,ctrl,hands,21
limb,limb,1,Vhl,lowfi,hands,21
lope,lobe,0,vs,amp,hands,21
wiggle,wiggle,1,Vhl,amp,hands,21
fan,fan,1,vf,lowfi,hands,21
pile,pile,1,vs,lowfi,hands,21
bare,bare,1,vs,lowfi,hands,21
Dan,Dan,1,vs,ctrl,hands,21
viz,fizz,0,vf,amp,hands,21
wife,wive,0,vf,ctrl,hands,21
cat,cad,0,vs,amp,hands,21
buzz,buzz,1,vf,lowfi,hands,21
vent,vend,0,vs,ctrl,hands,21
pence,pence,1,vf,ctrl,hands,21
pain,pain,1,vs,ctrl,hands,21
vendor,fender,0,vf,amp,hands,21
vetted,vetted,1,vf,amp,hands,21
fens,fens,1,vf,amp,hands,21
fit,fat,0,Vhl,amp,hands,21
booed,boot,0,vs,ctrl,hands,21
pi,pi,1,vs,lowfi,hands,21
prod,prod,1,Vhl,lowfi,hands,21
bead,bead,1,Vhl,amp,hands,21
fail,fail,1,vf,ctrl,hands,21
thigh,thy,0,vf,lowfi,hands,21
tram,trim,0,Vhl,lowfi,hands,21
tick,tick,1,Vhl,ctrl,hands,21
belief,belief,1,vf,ctrl,hands,21
loss,loss,1,Vhl,amp,hands,21
jack,jack,1,vf,lowfi,hands,21
cod,cod,1,vs,amp,hands,21
rig,rig,1,vs,amp,hands,21
cherry,jerry,0,vf,ctrl,hands,21
tab,tab,1,vs,ctrl,hands,21
swam,swam,1,Vhl,lowfi,hands,21
hard,hood,0,Vhl,ctrl,hands,21
dream,dream,1,Vhl,lowfi,hands,21
lock,lock,1,vs,amp,hands,21
toot,toot,1,Vhl,lowfi,hands,21
rifle,rival,0,vf,ctrl,hands,21
peach,peach,1,vs,ctrl,hands,21
wink,wink,1,Vhl,lowfi,hands,21
lib,lip,0,vs,amp,hands,21
nark,nook,0,Vhl,lowfi,hands,21
poop,boop,0,vs,lowfi,hands,21
pant,pant,1,vs,ctrl,hands,21
focal,focal,1,vf,ctrl,hands,21
jest,jest,1,vf,lowfi,hands,21
chin,chin,1,vf,amp,hands,21
chick,chick,1,Vhl,lowfi,hands,21
fleece,fleece,1,vf,lowfi,hands,21
begin,begin,1,Vhl,amp,hands,21
bark,bark,1,Vhl,ctrl,hands,21
deb,dep,0,vs,ctrl,hands,21
teat,teat,1,Vhl,ctrl,hands,21
meet,mutt,0,Vhl,amp,hands,21
miss,miss,1,Vhl,lowfi,hands,21
Kay,Kay,1,vs,amp,hands,21
bin,bin,1,Vhl,ctrl,hands,21
price,prize,0,vf,ctrl,hands,21
beam,beam,1,Vhl,ctrl,hands,21
heel,hull,0,Vhl,amp,hands,21
wafer,waiver,0,vf,amp,hands,21
deafen,deafen,1,vf,ctrl,hands,21
gat,gat,1,vs,amp,hands,21
plank,plank,1,vs,lowfi,hands,21
cheek,cheek,1,Vhl,ctrl,neck,21
pin,pin,1,vs,lowfi,neck,21
trace,trays,0,vf,ctrl,neck,21
try,dry,0,vs,ctrl,neck,21
graph,graph,1,vf,amp,neck,21
fart,foot,0,Vhl,ctrl,neck,21
glass,glass,1,vs,lowfi,neck,21
atom,atom,1,vs,amp,neck,21
nap,nab,0,vs,amp,neck,21
cuss,cuz,0,vf,amp,neck,21
tense,tens,0,vf,ctrl,neck,21
manse,mans,0,vf,lowfi,neck,21
loop,loop,1,Vhl,ctrl,neck,21
teach,teach,1,Vhl,amp,neck,21
shelf,shelve,0,vf,ctrl,neck,21
proof,proof,1,Vhl,lowfi,neck,21
clot,clod,0,vs,lowfi,neck,21
pat,pat,1,vs,lowfi,neck,21
fox,fox,1,vf,lowfi,neck,21
zinc,zinc,1,vf,ctrl,neck,21
fault,vault,0,vf,amp,neck,21
tame,dame,0,vs,lowfi,neck,21
sax,six,0,Vhl,amp,neck,21
tuck,tug,0,vs,lowfi,neck,21
loose,lose,0,vf,ctrl,neck,21
league,league,1,Vhl,lowfi,neck,21
knap,knap,1,Vhl,ctrl,neck,21
hearse,hearse,1,vf,amp,neck,21
fairy,vary,0,vf,ctrl,neck,21
niece,niece,1,vf,amp,neck,21
bet,bed,0,vs,lowfi,neck,21
Kremlin,gremlin,0,vs,lowfi,neck,21
paste,paste,1,vs,amp,neck,21
jeer,jeer,1,vf,amp,neck,21
ease,ease,1,Vhl,amp,neck,21
beef,beef,1,Vhl,ctrl,neck,21
zoo,zoo,1,vf,ctrl,neck,21
peter,patter,0,Vhl,ctrl,neck,21
bias,buyers,0,vf,ctrl,neck,21
bead,bead,1,vs,lowfi,neck,21
dim,damn,0,Vhl,amp,neck,21
zips,zips,1,Vhl,lowfi,neck,21
clique,clique,1,Vhl,lowfi,neck,21
deed,dad,0,Vhl,lowfi,neck,21
face,phase,0,vf,amp,neck,21
Jane,Jane,1,vf,amp,neck,21
town,town,1,vs,amp,neck,21
tale,dale,0,vs,ctrl,neck,21
define,define,1,vf,amp,neck,21
leaky,lucky,0,Vhl,amp,neck,21
cop,cob,0,vs,ctrl,neck,21
teens,teens,1,Vhl,amp,neck,21
save,save,1,vf,amp,neck,21
peace,peace,1,Vhl,lowfi,neck,21
bleed,bleat,0,vs,amp,neck,21
dole,dole,1,vs,amp,neck,21
shook,shark,0,Vhl,amp,neck,21
file,file,1,vf,lowfi,neck,21
calf,calf,1,vf,ctrl,neck,21
man,man,1,Vhl,lowfi,neck,21
teeth,teeth,1,vf,ctrl,neck,21
beseech,beseech,1,vf,ctrl,neck,21
bought,bawd,0,vs,lowfi,neck,21
peach,peach,1,Vhl,amp,neck,21
eyes,eyes,1,vf,lowfi,neck,21
slick,slick,1,Vhl,lowfi,neck,21
smock,smock,1,vs,lowfi,neck,21
fuss,fuss,1,vf,ctrl,neck,21
zach,zach,1,vf,ctrl,neck,21
patty,batty,0,vs,ctrl,neck,21
add,add,1,vs,ctrl,neck,21
ass,ass,1,vf,amp,neck,21
refuse,refuse,1,vf,amp,neck,21
zip,sip,0,vf,lowfi,neck,21
lace,lace,1,vf,amp,neck,21
deem,damn,0,Vhl,lowfi,neck,21
bar,par,0,vs,amp,neck,21
pill,pill,1,Vhl,amp,neck,21
doom,doom,1,vs,lowfi,neck,21
stoop,stoop,1,Vhl,lowfi,neck,21
khaki,cookie,0,Vhl,ctrl,neck,21
bleed,bleed,1,Vhl,lowfi,neck,21
cave,cave,1,vs,ctrl,neck,21
bat,bad,0,vs,lowfi,neck,21
vat,vat,1,vf,amp,neck,21
league,leek,0,vs,amp,neck,21
time,time,1,vs,lowfi,neck,21
kill,kill,1,vs,ctrl,neck,21
pay,bay,0,vs,ctrl,neck,21
race,raze,0,vf,ctrl,neck,21
